,Living_space,Num_of_rooms,Renovation,Total_area,Kitchen_area,Floor,Appliances_2,Appliances_3,Appliances_4,Appliances_5,Appliances_7,Appliances_8,Appliances_9,Appliances_10,Balcony_1,Balcony_2,Furniture_1,Furniture_2,Furniture_3,Internet_tv_1,Internet_tv_2,Bathroom_1,Bathroom_2,Utilities_1,Room_type_1,Room_type_2,Studio,Floors_in_b,district_1,district_2,district_3,district_4,district_5,district_6,district_7,1st_floor,Metro_d,Center_d
550,26.902017381627665,1,2,52.0,16.0,6,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,1.857670093084088,3.938345785098966
551,36.5,2,2,60.0,10.0,9,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0.4559121374539831,7.622187277195126
552,34.0,2,3,50.0,9.0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0,0,0,0,4.256926384631396,4.666287296244184
553,30.0,1,2,43.0,8.0,8,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0,0,0,0.3601667272713589,5.180771255052242
554,19.0,1,2,35.0,8.0,4,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0.3057043481984258,3.732758610600544
555,37.444654778370285,2,1,60.0,10.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,4.486504657689326,6.544687999414811
556,32.0,2,1,52.0,10.0,6,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,10,0,0,1,0,0,0,0,0,3.1336708219549116,5.978178683682805
557,21.0,1,2,37.0,8.0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,9,0,0,0,0,1,0,0,1,1.064294621625231,5.617010379307569
558,20.0,1,2,50.0,10.0,10,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,17,0,0,0,1,0,0,0,0,3.0380062741664915,3.7920075878911788
559,26.31293861881307,2,3,50.0,8.0,5,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,3.494109581093994,4.386247666741134
560,18.893081584679045,1,2,36.0,15.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,1.1923892168120518,2.8002900879384116
561,24.0,1,1,46.0,12.0,3,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,15,1,0,0,0,0,0,0,0,5.6644485705007765,7.891816814168909
562,31.666666666666664,2,2,47.0,8.0,5,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,24,1,0,0,0,0,0,0,0,0.4331410880791113,5.133562358748695
563,18.54476568222412,1,2,40.0,13.0,6,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1.0419865702723219,4.495736692632269
564,18.0,1,1,33.0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,1.1193145293909188,5.88896523051501
565,112.0,5,1,158.0,32.0,4,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,7,0,1,0,0,0,0,0,0,1.6716663965858616,2.0380139671422306
566,15.0,1,2,31.0,6.0,8,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,18,0,0,1,0,0,0,0,0,3.515050818225726,7.859924695537515
567,17.5,1,2,24.0,5.25,4,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,6.845746370590911,11.830968139890182
568,20.0,1,1,38.0,10.0,7,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,2.2813135103945688,7.288819068918784
569,49.9222792338324,2,2,65.0,10.0,4,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,18,0,0,1,0,0,0,0,0,2.74996883881438,7.799290614044593
570,30.0,2,2,55.0,10.0,15,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,18,1,0,0,0,0,0,0,0,5.691132704601746,7.4864921531481805
571,22.0,1,1,36.0,7.0,4,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,3.9622927830446515,5.541714059316396
572,13.0,1,2,32.0,10.0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0.7662748536335835,1.9518277130435782
573,20.5,1,1,33.0,6.0,2,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,5,0,0,0,0,0,0,1,0,4.336932072398636,8.950603071722222
574,38.0,2,3,55.0,11.0,16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,20,1,0,0,0,0,0,0,0,3.278916810862651,3.827816589785408
575,17.0,1,2,37.0,10.0,3,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,3.312284307230032,3.643730579162223
576,38.80078187576792,2,2,73.3,15.0,5,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,23,0,1,0,0,0,0,0,0,0.45302149296826216,1.3723911011271945
577,17.0,1,2,37.0,9.0,6,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,2.7422547621078746,2.7429936720121866
578,33.0,1,2,53.0,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,0,0.5752200882872156,0.6502623243331352
579,37.0,2,1,44.0,7.0,3,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,5,1,0,0,0,0,0,0,0,4.647138512293657,5.231501278808505
580,20.0,1,1,34.0,11.0,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,1.7514920208976281,4.442671862147135
581,25.567223249782444,2,1,45.0,8.0,9,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,2.03833327065069,3.183771941776989
582,33.561142835919135,2,2,51.6,10.0,6,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0.8628312046116083,5.048963923402523
583,32.0,2,3,54.0,11.0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,3.543616132596203,4.108798111124364
584,49.0,3,1,70.0,9.0,5,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,10,0,0,0,1,0,0,0,0,1.0248454887406748,4.281284025231906
585,30.0,2,3,50.0,9.0,14,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,20,0,0,0,1,0,0,0,0,2.394310122808491,3.0312570856133956
586,22.338162750097062,1,2,40.0,10.0,6,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,5.643941299217248,7.764745421922948
587,45.0,3,3,80.0,14.0,16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,17,0,0,0,0,1,0,0,0,0.44938633664019545,3.2819220169749994
588,11.34221314092225,1,1,18.0,7.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2.2286769394671726,3.5001342987592503
589,18.137150649278755,1,2,32.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,1.7884850802706496,4.850126998755213
590,20.0,1,1,40.0,12.0,5,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,10,0,1,0,0,0,0,0,0,1.1061175283514635,1.1186881131357747
591,36.5198225471129,2,3,70.0,15.0,10,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,16,0,1,0,0,0,0,0,0,0.45302149296826216,1.3723911011271945
592,70.0,4,1,155.0,35.0,8,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,9,0,0,1,0,0,0,0,0,1.059620048284367,7.293618307103154
593,27.8,2,1,44.5,7.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,1,1.4413409917710378,6.443187804401674
594,21.531010738048376,1,3,50.0,17.0,5,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0.8003067658487202,1.426880907177198
595,20.0,1,1,40.0,12.0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0.8731730483195635,2.425915876981543
596,67.0,3,2,100.0,33.0,8,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,14,0,0,0,1,0,0,0,0,2.2960751778208026,3.406721894990998
597,77.18470566096174,4,2,130.0,30.0,4,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1.3649282770346713,3.742974445561454
598,20.333333333333336,1,1,35.0,9.0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,1,3.1988557923845313,6.01037644786889
599,25.0,1,2,42.0,12.0,7,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,9,0,0,1,0,0,0,0,0,0.8464727950578592,2.918049258213334
600,16.41176470588235,1,1,18.0,7.0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,0.37319236752288726,5.345237691393572
601,14.5,1,2,20.0,3.0,4,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0.9397563581944609,3.080148509641831
602,21.4605409916402,1,2,40.0,10.0,16,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0.6160873641737703,3.09671969260571
603,39.0,1,1,46.0,7.0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,16,0,0,0,0,0,1,0,0,1.3592446933677296,4.059406605645992
604,39.75317780220144,2,2,70.0,10.0,8,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1.0195601985120926,2.883938644781539
605,52.61326843139632,4,1,80.0,9.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,3.7732481603687598,5.8874836923015
606,19.03745542907855,1,2,45.0,10.0,16,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,2.489373555963914,7.67658417649717
607,37.50381090845957,3,1,66.5,20.0,7,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,0,2.896193070147265,7.816891827866504
608,15.0,1,1,20.0,7.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0.5131563934094436,2.296379688266402
609,37.08567827873929,2,1,64.0,12.0,6,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,18,0,0,0,0,0,1,0,0,13.178059565711997,17.23890169291701
610,70.0,3,1,90.0,10.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,2.419292971593026,3.4626792080037476
611,33.55634918610404,2,1,45.0,6.0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,5,0,0,0,1,0,0,0,1,1.8217602848326746,5.820935075714657
612,30.174705201991177,2,3,55.0,18.0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,20,0,1,0,0,0,0,0,0,0.7662748536335835,1.9518277130435782
613,18.0,1,1,33.0,6.0,3,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,3.54955111120902,6.551071444176045
614,20.0,1,1,45.0,10.0,9,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,16,0,0,0,0,0,0,1,0,3.450953791918812,8.196680908790341
615,26.0,2,3,40.0,8.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,1,0,2.956603992545323,7.959233058440947
616,40.0,1,2,55.0,13.0,7,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,0,0,0,0,1.4715593832220435,8.067979559503273
617,47.5,3,1,70.0,10.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,2.7184133609345102,6.431169140289539
618,26.0,1,2,42.0,10.0,4,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,4.5884882258770725,4.939150476783385
619,44.0,2,3,56.0,12.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,3.5510982531494166,7.246186635805789
620,40.036528121136065,2,2,60.0,12.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,1.6454017544679782,3.1641677351076196
621,29.0,2,3,52.7,12.0,10,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,22,0,0,1,0,0,0,0,0,3.1927921847860192,8.456562679965195
622,16.333333333333332,1,2,32.0,7.0,10,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,24,0,0,0,0,1,0,0,0,1.8421936483250412,6.602277833304733
623,20.0,1,3,34.0,8.5,12,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,19,0,0,1,0,0,0,0,0,3.600388976144065,7.865007317929947
624,19.99037320921837,1,1,35.0,6.0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1.2800704658984792,5.5189280560561516
625,7.5,1,3,32.0,18.0,19,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,25,0,0,1,0,0,0,0,0,3.2760011417374244,8.240362729647257
626,40.09824048237096,2,2,66.1,12.0,5,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,9,0,0,1,0,0,0,0,0,1.0195601985120926,2.883938644781539
627,43.51538996521244,3,1,110.0,15.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,0,0,0,0,0,0.8582587824955261,0.994450614452455
628,18.0,1,3,30.0,7.666666666666667,18,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,19,1,0,0,0,0,0,0,0,5.113662067211485,8.037963885408642
629,44.79332173360943,4,2,76.0,10.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,5.3196116570922545,5.601562035583439
630,17.0,1,1,41.0,14.0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,1.0280077132737075,2.6316556322065905
631,45.0,2,2,58.0,7.0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,1,0,0,0,0,0.6921087877403452,3.465572680510109
632,167.0,4,2,212.0,23.0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,1,0,0,0,0,0,0,1.030259984364674,1.5427805632775378
633,20.0,2,1,39.0,10.0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0.744914488563803,0.66714194831297
634,65.0,3,2,100.0,14.0,5,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,10,0,0,1,0,0,0,0,0,2.8545847875109907,6.915241418827295
635,18.0,1,2,40.0,11.0,8,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1.4487556191738242,8.546276484106683
636,21.0,1,2,35.0,8.0,6,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,2.0007254943384423,6.912919654110049
637,35.0,2,1,60.0,12.0,3,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0.1460575067319848,3.6765681314417704
638,47.5,2,3,70.0,10.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,2.48966914709104,3.443519704755744
639,35.32646135772647,2,2,60.0,15.0,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0.8752662101904001,2.869349629754819
640,42.0,2,2,60.0,10.0,6,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,18,1,0,0,0,0,0,0,0,4.702332201503812,5.342785819225666
641,28.0,1,2,50.0,22.0,7,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,10.402943282668373,10.824455806847874
642,30.0,1,2,45.0,10.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0.4331410880791113,5.133562358748695
643,20.0,1,1,38.0,11.0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,2.179283833441081,3.9943811388108297
644,20.0,1,2,37.0,8.0,10,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,16,0,0,0,0,0,1,0,0,1.4837690422016467,4.8714115026212985
645,27.189558631364434,1,1,44.0,6.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,4.062536659453672,6.59917220919912
646,17.92993089635861,1,1,30.5,10.0,6,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,0,0,1.0856787422990666,4.715911214279571
647,20.666666666666668,1,2,35.0,8.0,5,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,5.18144750265573,7.93463205761088
648,37.21541730807647,1,3,50.0,12.0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,2.3706629094465734,3.3490304727818296
649,18.0,1,1,28.0,5.0,3,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,3.4508619478378906,7.240891467097085
650,32.15300968740935,2,2,50.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,0,1,0,0,0,0,0,1,1.2802787802232916,1.2863822647281267
651,16.0,1,1,18.4,15.71571677579555,3,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,6.055491480590105,11.009405916677917
652,33.13695426373663,2,0,55.0,9.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,1,0,0,0,0,2.2618828786486502,3.0576983108460194
653,17.5,1,1,33.0,6.0,4,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,1.0048191483265199,1.0317772195564063
654,28.450796594878987,1,2,47.0,10.0,7,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,22,0,0,1,0,0,0,0,0,3.037124598896649,7.159810848772303
655,30.0,1,1,50.0,12.0,6,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,3.116421932303395,3.994177363480189
656,34.0,2,2,76.0,13.0,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,11,0,0,0,1,0,0,0,0,1.857670093084088,3.938345785098966
657,19.518617531751108,1,2,37.0,8.0,20,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,21,0,0,0,1,0,0,0,0,1.364109897652332,5.254736025681739
658,18.0,1,3,45.0,9.0,12,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,21,0,0,0,1,0,0,0,0,1.364109897652332,5.254736025681739
659,18.0,1,2,37.0,10.0,4,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,16,0,0,0,1,0,0,0,0,1.33976800703198,3.5872662713419756
660,15.0,1,1,46.0,13.0,4,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0.6644574887500071,3.3595268087310224
661,25.0,1,3,42.0,14.0,8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,20,0,0,0,1,0,0,0,0,2.394310122808491,3.0312570856133956
662,10.666666666666666,1,1,18.0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,6.0349072972031115,10.937338671974379
663,30.0,2,2,65.0,14.0,2,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,10,0,0,1,0,0,0,0,0,2.057478558163481,8.620046380367077
664,25.45608237553796,1,2,43.0,7.0,10,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,10,0,0,0,0,0,0,1,0,3.604436046141577,8.293396037938031
665,40.0,2,1,48.0,6.0,5,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,5,1,0,0,0,0,0,0,0,4.41350335242787,4.465810544621484
666,20.0,1,2,30.0,8.0,9,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,15,0,0,0,1,0,0,0,0,2.394310122808491,3.0312570856133956
667,55.0,2,1,71.0,10.0,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,0,0,0,0,0,0,2.2884975546326416,7.396008765315355
668,18.0,1,1,35.0,9.0,9,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,3.77027434166957,8.661990295539047
669,50.0,3,3,74.0,14.0,14,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,25,0,0,1,0,0,0,0,0,0.8731730483195635,2.425915876981543
670,22.964248464267794,1,1,47.0,12.0,9,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,0,1.3576365740953187,7.558749653526191
671,51.084805777010295,2,2,70.0,15.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0,0,0,3.0991502566921993,4.2032008426725165
672,74.6093733359959,2,3,100.0,25.0,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0.9097788310733171,0.9030258979521228
673,40.0,2,1,65.0,13.0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0.6934661037754585,2.304141922475848
674,19.0,1,2,30.0,7.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,6.457854990959631,11.425685080236669
675,15.1,1,2,37.0,10.1,5,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,3.543616132596203,4.108798111124364
676,18.0,1,2,36.0,10.333333333333334,7,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,3.746527652965413,7.7118716779085705
677,15.0,1,1,30.0,5.0,5,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,23,0,0,1,0,0,0,0,0,3.1927921847860192,8.456562679965195
678,50.0,2,1,80.0,12.0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,1,0,0,0,0,3.0715245802112623,4.060196901769238
679,31.27922215223702,2,2,56.0,11.0,6,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,0.6199643083279525,1.9717549156554124
680,25.0,1,2,36.0,8.0,2,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1.664084045431671,2.3904993208227125
681,48.0,2,1,70.0,10.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,1.0195601985120926,2.883938644781539
682,23.092268645028824,1,2,40.0,6.0,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,0,0,0,1,0,0,0,0,1.4913396853704974,4.059460778929922
683,31.0,2,1,55.0,7.0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,9,0,0,0,1,0,0,0,1,3.1003992940739074,4.990276599422193
684,38.73345019203019,2,2,60.0,16.0,2,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,18,1,0,0,0,0,0,0,0,2.489373555963914,7.67658417649717
685,45.006611510557875,3,1,90.0,13.0,6,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,1.8957279842337305,7.780994737071249
686,20.000000000000004,1,1,42.0,13.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,2.3706629094465734,3.3490304727818296
687,21.659918928387544,1,1,40.0,7.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0.9768361974185966,5.0513346724573145
688,22.098076211353316,1,3,45.0,17.0,5,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,20,0,0,1,0,0,0,0,0,0.9668254640567574,3.536174164654774
