Living_space;Num_of_rooms;Renovation;Price;Total_area;Kitchen_area;Floor;Appliances_1;Appliances_2;Appliances_3;Appliances_4;Appliances_5;Appliances_6;Appliances_7;Appliances_8;Appliances_9;Appliances_10;Balcony_1;Balcony_2;Furniture_1;Furniture_2;Furniture_3;Internet_tv_1;Internet_tv_2;Bathroom_1;Bathroom_2;Utilities_1;Room_type_1;Room_type_2;Studio;Floors_in_b;location;coord;district_1;district_2;district_3;district_4;district_5;district_6;district_7;district_8;district_9
45.0;2;1;17000;65.0;15.0;7;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;0;18;Пятёрочка, 15, улица Альфии Авзаловой, Залесный, Кировский район, Казань, Татарстан, Приволжский федеральный округ, 420076, Россия;(55.8527446, 48.8968365);0;0;0;0;0;1;0;0;0
18.0;1;3;30000;50.0;15.0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;10;21, улица Салиха Батыева, ЖК Изумрудный город, Восточный, Приволжский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420129, Россия;(55.7557708, 49.244992383031764);0;0;1;0;0;0;0;0;0
47.0;2;2;26000;60.0;7.0;2;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;9;Кузляр, 44А, улица Аделя Кутуя, Советский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420073, Россия;(55.786386, 49.174359);1;0;0;0;0;0;0;0;0
;2;2;35000;72.0;18.0;14;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;14;Home Pub, 1А, улица Адоратского, Ново-Савиновский район, Казань, Татарстан, Приволжский федеральный округ, 421001, Россия;(55.8201608, 49.14677);0;0;0;1;0;0;0;0;0
53.0;2;3;69000;70.0;10.0;18;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;26;ЖК «Atlantis Deluxe», 57, Шоссейная улица, Гривка, Кировский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420032, Россия;(55.8075863, 49.09044652308412);0;0;0;0;0;1;0;0;0
;1;1;20000;36.0;10.0;4;0;0;0;0;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;12;Арыш мае, 4Б, Тэцевская улица, Соцгород, Авиастроительный район, Казань, Татарстан, Приволжский федеральный округ, 420036, Россия;(55.8501282, 49.066143);0;0;0;0;0;0;1;0;0
40.0;2;2;30000;60.0;10.0;10;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;0;1;0;1;0;0;10;3, улица Толбухина, Советский район, Казань, Татарстан, Приволжский федеральный округ, 420073, Россия;(55.7818403, 49.16813453520434);1;0;0;0;0;0;0;0;0
52.0;3;3;44999;90.0;18.0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;19;14А, улица Толстого, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420015, Россия;(55.79782635, 49.14100234826034);0;1;0;0;0;0;0;0;0
20.0;1;1;17000;32.0;7.0;5;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;7;Пятёрочка, 28, улица Академика Глушко, Азино-1, Советский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420100, Россия;(55.7892381, 49.2252222);1;0;0;0;0;0;0;0;0
70.0;3;2;100000;95.0;10.0;3;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;9;Говиндас, 79, Чистопольская улица, Ново-Савиновский район, Казань, Татарстан, Приволжский федеральный округ, 421001, Россия;(55.8225778, 49.1532705);0;0;0;1;0;0;0;0;0
35.0;1;3;34999;55.0;13.0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;Азия, 15, улица Сибгата Хакима, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420124, Россия;(55.81714185, 49.12149781532069);0;0;0;1;0;0;0;0;0
55.0;3;2;30000;67.0;12.0;5;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;0;0;9;34, улица Адоратского, Молодёжно-жилищный комплекс, Брикетный, Ново-Савиновский район, Казань, Татарстан, Приволжский федеральный округ, 420132, Россия;(55.8390753, 49.14964635);0;0;0;1;0;0;0;0;0
;1;1;17000;60.0;15.0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;63А, улица Маршала Чуйкова, Молодёжно-жилищный комплекс, Брикетный, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420132, Россия;(55.8363444, 49.1411811);0;0;0;1;0;0;0;0;0
;4;3;110000;151.0;38.0;5;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;0;6;10, улица Япеева, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420111, Россия;(55.7994712, 49.11643327669295);0;1;0;0;0;0;0;0;0
25.0;1;1;14000;38.0;9.0;11;0;0;0;0;0;0;0;1;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;18;Магнит, 3, улица Мустая Карима, Залесный, Кировский район, Казань, Татарстан, Приволжский федеральный округ, 420076, Россия;(55.8593878, 48.897078);0;0;0;0;0;1;0;0;0
;2;2;26000;47.0;15.0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;9, улица Разведчика Ахмерова, Art City, Октябрьский городок, Советский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420061, Россия;(55.79727055, 49.18506233180467);1;0;0;0;0;0;0;0;0
;3;3;135000;123.0;10.0;5;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;8;14/59, улица Татарстан, Старо-Татарская слобода, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420021, Россия;(55.7831045, 49.115794795453596);0;1;0;0;0;0;0;0;0
35.0;2;3;39999;57.0;18.0;5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;7;21, улица Лесгафта, Калуга, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420043, Россия;(55.7872857, 49.14476833590909);0;1;0;0;0;0;0;0;0
55.0;2;3;39999;72.0;9.0;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;4;Супстанция, 20, Университетская улица, Старо-Татарская слобода, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420111, Россия;(55.7897533, 49.1232666);0;1;0;0;0;0;0;0;0
;3;1;30000;90.0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;Фасоль, 13, улица Азата Аббасова, ЖК Весна, Азино-1, Советский район, Казань, Татарстан, Приволжский федеральный округ, 420125, Россия;(55.7919064, 49.2505699);1;0;0;0;0;0;0;0;0
;1;3;30000;44.0;12.0;10;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;0;0;0;17;Аптеки столицы, 1 к1, улица Сабира Ахтямова, Азино-1, Советский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420081, Россия;(55.7884089, 49.2175879);1;0;0;0;0;0;0;0;0
26.8;2;2;45000;51.6;11.0;4;0;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;0;10;99Б, улица Павлюхина, Воскресенский, Приволжский район, Казань, Татарстан, Приволжский федеральный округ, 420087, Россия;(55.767101749999995, 49.149171213902754);0;0;1;0;0;0;0;0;0
28.0;2;2;30000;48.0;16.0;14;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;1;0;25;Малинка, 60, улица Сибгата Хакима, Ново-Савиновский район, Казань, Татарстан, Приволжский федеральный округ, 421001, Россия;(55.8156517, 49.1422866);0;0;0;1;0;0;0;0;0
20.0;1;3;35000;37.0;10.0;3;0;1;1;1;0;0;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;3;26, улица Волкова, Калуга, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420012, Россия;(55.7838992, 49.13852633286777);0;1;0;0;0;0;0;0;0
30.0;1;2;35000;49.0;12.0;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;19;128, улица Павлюхина, Воскресенский, Приволжский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420087, Россия;(55.7652747, 49.14458367860824);0;0;1;0;0;0;0;0;0
35.0;1;1;24999;50.0;10.0;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;21, улица Салиха Батыева, ЖК Изумрудный город, Восточный, Приволжский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420129, Россия;(55.7557708, 49.244992383031764);0;0;1;0;0;0;0;0;0
;1;2;18000;33.0;7.0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5, улица Энергетиков, Кизическая слобода, Московский район, Казань, Татарстан, Приволжский федеральный округ, 420034, Россия;(55.825142650000004, 49.08003442966509);0;0;0;0;1;0;0;0;0
74.0;2;3;38000;105.0;8.0;6;0;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;9;28, улица Лесгафта, Калуга, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420043, Россия;(55.78670395, 49.14820594780327);0;1;0;0;0;0;0;0;0
38.0;3;1;27000;70.0;9.0;4;0;1;0;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;1;0;0;10;46А, улица Четаева, Ново-Савиновский район, Казань, Татарстан, Приволжский федеральный округ, 420124, Россия;(55.8230758, 49.12136642564815);0;0;0;1;0;0;0;0;0
60.0;2;3;90000;90.0;15.0;17;0;1;1;1;1;0;1;1;1;1;0;0;1;1;1;0;0;0;1;0;1;0;0;26;ЮК Салютем, 7, Щербаковский переулок, Старо-Татарская слобода, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420012, Россия;(55.785674, 49.130863);0;1;0;0;0;0;0;0;0
80.0;4;1;80000;120.0;15.0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;9;Raccoon coffee, 81, Чистопольская улица, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 421001, Россия;(55.8224872, 49.1505979);0;0;0;1;0;0;0;0;0
35.0;2;2;40000;55.0;9.0;4;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;4;Фасоль, 45, улица Бутлерова, Калуга, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420012, Россия;(55.7897143, 49.1371104);0;1;0;0;0;0;0;0;0
;4;2;60000;130.0;30.0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;5;56, улица Четаева, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420124, Россия;(55.8211947, 49.11876185);0;0;0;1;0;0;0;0;0
;4;2;60000;130.0;30.0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;5;56, улица Четаева, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420124, Россия;(55.8211947, 49.11876185);0;0;0;1;0;0;0;0;0
28.0;1;2;24999;46.0;6.0;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;102 к1, улица Рауиса Гареева, Ферма-2, Приволжский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420011, Россия;(55.7240953, 49.16881031440133);0;0;1;0;0;0;0;0;0
20.0;1;1;20000;40.0;10.0;7;0;1;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;9;64, улица Маршала Чуйкова, Молодёжно-жилищный комплекс, Савиново, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420137, Россия;(55.8356116, 49.155043175095244);0;0;0;1;0;0;0;0;0
37.0;2;2;50000;70.0;14.0;14;0;1;0;1;0;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;0;19;3, проезд Юнуса Ахметзянова, Art City, Октябрьский городок, Советский район, Казань, Татарстан, Приволжский федеральный округ, 420061, Россия;(55.79989895, 49.18261069894468);1;0;0;0;0;0;0;0;0
39.6;3;2;60000;60.5;7.2;3;0;1;0;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;18;Вита Экспресс, 2, улица Алексея Козина, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420126, Россия;(55.8134452, 49.1362855);0;0;0;1;0;0;0;0;0
27.0;1;2;55000;37.0;10.0;3;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;0;0;8;12, улица Волкова, Аки, Советский район, Казань, Татарстан, Приволжский федеральный округ, 420075, Россия;(55.84985115, 49.25372233475784);1;0;0;0;0;0;0;0;0
;1;1;22000;38.0;10.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;50, Хороводная улица, Калуга, Вахитовский район, Казань, Татарстан, Приволжский федеральный округ, 420097, Россия;(55.7822134, 49.15996111915089);0;1;0;0;0;0;0;0;0
30.0;2;2;60000;63.0;18.0;9;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;0;24;Top Hop, 2, Меридианная улица, ЖК Берег, Ново-Савиновский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420124, Россия;(55.8171178, 49.1161474);0;0;0;1;0;0;0;0;0
77.0;3;1;49999;115.0;15.0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;6;51, улица Галиаскара Камала, Ново-Татарская слобода, Вахитовский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420021, Россия;(55.77950625, 49.10574261781604);0;1;0;0;0;0;0;0;0
;2;2;30000;60.0;8.0;4;0;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;5;5А, улица Туганлык, Советский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 420025, Россия;(55.794924449999996, 49.22952284863209);1;0;0;0;0;0;0;0;0
30.0;2;1;17000;56.0;14.0;5;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;18;Магнит, 3, улица Виктора Сажинова, ЖК Салават Купере, Залесный, Кировский район, городской округ Казань, Татарстан, Приволжский федеральный округ, 422527, Россия;(55.86406, 48.8758618);0;0;0;0;0;1;0;0;0
